NoCreditHistory,AverageMInFile,ExternalRiskEstimate,NumTotalTrades,MSinceMostRecentDelq,Total_Debt_Burden,NumInqLast6M
0,46,75,17,55,78,0
0,137,86,37,55,24,1
0,67,68,0,57,127,1
0,43,75,37,55,74,0
0,99,60,11,51,181,0
0,88,87,9,55,7,0
0,71,87,43,55,97,1
0,134,70,45,46,98,5
0,102,84,27,55,78,1
0,83,81,63,55,104,1
0,91,74,24,22,90,0
1,0,0,0,0,0,0
0,54,86,8,55,6,0
1,0,0,0,0,0,0
0,78,86,10,55,29,3
0,86,64,14,14,79,1
0,90,59,9,5,128,2
0,80,81,50,33,13,0
0,74,77,29,24,127,1
0,52,71,21,0,65,4
0,90,85,16,55,0,2
0,91,70,22,7,15,1
0,27,80,7,55,82,1
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,69,75,19,55,99,0
0,62,85,12,55,8,0
0,139,71,16,4,26,0
0,31,68,12,27,127,1
0,41,56,41,55,150,1
0,75,68,9,1,92,0
0,89,87,17,55,8,0
0,112,75,33,55,108,0
0,116,82,37,55,40,1
0,128,72,18,0,24,0
0,130,65,4,10,60,4
0,170,88,26,55,40,0
0,77,70,17,3,25,0
0,87,61,12,3,123,0
1,0,0,0,0,0,0
0,146,80,28,55,109,0
0,21,64,29,55,131,0
0,114,71,10,55,128,1
0,57,83,24,55,67,2
0,109,68,3,10,20,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,63,77,40,55,92,1
0,78,88,76,55,101,1
0,155,75,25,55,56,0
0,56,66,17,17,72,0
0,94,80,24,55,7,0
0,96,86,4,55,25,1
0,187,71,3,55,174,2
0,85,74,13,20,12,2
0,69,75,25,55,157,1
0,72,78,24,45,92,2
0,96,74,38,55,138,3
0,99,63,18,5,53,3
0,55,77,15,38,0,4
0,95,78,25,55,141,0
0,60,82,30,55,42,0
0,58,66,5,28,42,2
0,60,72,32,0,7,0
0,84,65,7,9,56,2
0,102,75,7,36,77,1
0,92,60,20,2,66,1
0,73,77,25,55,142,2
0,73,67,44,13,103,1
0,91,68,11,22,27,2
0,90,85,19,55,27,2
0,92,72,27,38,14,0
0,74,72,4,25,0,3
0,89,74,11,12,53,0
0,53,67,18,0,92,1
0,15,75,4,55,110,1
0,49,57,13,36,155,1
0,104,85,23,55,59,1
0,25,78,13,20,79,4
0,74,89,18,55,99,4
0,55,56,32,1,128,1
0,62,59,18,55,151,1
1,0,0,0,0,0,0
0,103,90,20,55,89,1
0,120,88,0,55,2,1
0,117,80,32,55,104,0
0,81,64,33,1,73,0
0,66,73,24,2,14,0
0,63,81,19,55,3,2
0,100,69,14,26,57,2
0,66,57,31,7,115,1
0,94,63,52,21,120,1
0,80,72,27,36,122,0
0,69,57,32,5,161,2
0,46,67,9,55,114,1
0,63,55,9,7,100,0
0,100,78,18,55,63,0
0,73,84,36,55,92,1
0,154,89,35,55,1,4
0,57,69,20,32,83,0
0,71,88,17,55,57,0
0,41,66,22,41,114,3
0,47,65,23,0,123,1
0,88,86,11,55,5,8
0,43,72,25,11,4,3
0,64,72,15,55,165,1
0,24,55,19,5,156,1
0,7,57,7,55,84,8
0,88,68,13,79,29,3
0,112,63,21,12,51,1
0,109,65,21,11,87,0
0,16,64,9,55,134,1
0,109,70,10,67,82,1
0,58,57,48,1,128,1
0,123,80,34,55,82,3
0,96,79,24,6,63,2
0,50,67,6,55,75,2
0,94,90,15,55,3,1
0,67,58,27,3,119,5
0,60,72,29,55,47,0
0,16,57,10,55,166,2
0,40,78,10,35,0,3
0,67,58,23,6,166,2
0,75,61,8,55,89,0
0,39,65,1,13,0,5
0,58,75,20,55,145,6
0,149,65,21,1,0,1
0,46,71,16,21,121,0
0,69,66,18,55,157,0
0,61,57,44,6,45,8
0,100,78,36,55,1,1
0,100,83,40,0,101,0
0,91,75,24,55,57,2
0,126,67,12,15,37,3
0,79,69,16,55,178,1
0,112,63,19,7,54,1
0,81,72,14,16,36,3
0,93,66,47,30,133,2
0,19,65,26,55,108,0
0,52,56,13,1,177,2
0,105,67,37,4,92,0
0,80,77,65,55,96,1
0,69,62,17,24,92,0
0,67,80,35,29,92,3
0,86,82,14,55,99,3
0,112,65,15,2,169,0
0,45,59,14,5,93,1
0,74,57,30,6,73,0
0,42,69,22,27,14,4
0,67,61,30,3,95,3
0,63,66,14,18,115,0
0,127,91,13,55,10,0
0,102,78,31,14,45,0
1,0,0,0,0,0,0
0,142,79,38,68,3,0
0,89,84,22,55,83,2
0,29,73,13,55,122,4
0,154,63,27,8,67,0
0,69,84,18,55,87,0
0,62,80,12,9,79,0
0,59,73,25,33,116,0
0,106,69,13,18,42,2
0,82,68,24,22,53,0
0,158,90,15,55,0,0
1,0,0,0,0,0,0
0,143,73,22,19,131,1
0,103,80,28,55,10,2
0,215,89,37,55,3,0
0,14,63,6,55,135,2
1,0,0,0,0,0,0
0,82,65,23,55,194,1
0,114,84,22,55,44,0
0,47,55,4,14,97,1
1,0,0,0,0,0,0
0,86,81,25,55,80,2
0,48,68,15,12,53,0
0,102,88,11,55,4,1
0,36,61,9,25,76,0
0,134,65,14,6,88,2
0,124,85,17,55,88,0
0,75,76,30,55,22,0
0,63,57,17,13,145,2
0,164,73,19,47,0,0
0,110,84,8,55,93,0
0,40,65,15,9,115,0
0,68,65,29,22,125,3
0,80,72,27,66,61,0
0,32,60,7,14,4,6
0,112,78,16,15,47,0
0,58,68,3,53,128,3
0,62,64,30,22,118,2
0,47,70,21,55,55,2
0,45,65,20,1,85,0
0,93,75,19,25,101,0
0,84,90,28,55,86,0
0,52,82,25,55,80,4
0,56,67,59,42,111,2
1,0,0,0,0,0,0
0,93,66,32,14,77,0
0,85,59,40,4,99,0
1,0,0,0,0,0,0
0,120,85,28,55,20,1
0,101,72,19,22,32,0
0,57,60,29,62,147,2
0,141,89,10,55,8,0
0,114,86,22,55,18,0
0,49,67,29,48,106,5
0,73,76,11,55,98,3
0,11,79,2,55,0,0
0,119,88,10,55,1,0
0,83,73,32,55,122,1
0,140,68,13,15,70,0
0,93,65,28,36,70,2
1,0,0,0,0,0,0
0,89,82,37,55,50,0
0,96,87,41,55,2,1
1,0,0,0,0,0,0
0,41,56,24,5,147,6
0,63,67,24,55,73,0
0,120,77,50,55,134,0
0,102,73,27,16,40,5
0,68,59,17,2,32,2
0,192,74,13,18,56,0
0,84,85,27,55,6,1
0,74,60,10,7,36,0
0,63,78,22,55,84,0
0,119,84,19,25,3,2
0,82,82,28,32,63,2
0,71,57,16,6,144,1
0,35,62,26,15,157,3
0,70,85,11,55,12,0
0,75,57,34,17,152,0
0,50,70,38,13,25,0
0,108,87,22,55,18,0
0,110,68,29,25,78,5
0,76,63,25,1,108,1
0,81,71,25,3,93,1
0,109,85,29,22,2,2
0,44,76,9,55,119,0
0,79,65,30,25,72,11
0,74,58,15,6,128,0
0,75,65,23,22,135,0
0,100,84,17,55,56,0
0,83,59,12,1,77,3
0,69,69,12,0,172,2
0,81,72,15,2,11,0
0,71,77,33,55,37,0
0,30,61,37,55,121,0
0,61,80,25,3,91,0
0,92,81,20,55,110,2
0,74,67,5,30,0,5
0,61,67,21,55,181,0
0,89,76,31,55,118,0
0,92,75,38,55,121,2
0,66,73,20,55,150,0
0,62,81,25,55,19,0
0,48,70,19,61,122,5
0,40,67,24,55,161,2
0,88,60,19,1,190,2
0,48,62,19,0,118,1
0,54,58,15,4,130,0
0,43,75,30,55,127,5
0,44,58,5,57,99,0
0,79,74,31,55,154,0
0,86,81,19,55,39,0
0,41,75,6,55,156,4
0,70,63,44,12,116,1
0,57,72,26,76,75,3
0,64,60,23,0,78,0
0,71,74,39,55,82,2
0,163,91,15,55,2,0
0,63,69,41,15,99,2
0,103,80,16,55,98,1
0,114,81,15,9,8,1
0,117,84,9,55,11,0
0,99,75,48,55,3,1
0,74,61,35,1,92,1
0,110,90,22,55,6,0
0,44,59,33,5,143,1
0,44,68,24,11,36,1
0,45,66,23,55,173,1
0,117,69,11,21,0,1
0,76,86,17,55,74,0
0,41,63,6,8,176,1
0,98,86,3,55,3,0
1,0,0,0,0,0,0
0,159,84,0,34,0,0
0,74,56,35,3,103,9
1,0,0,0,0,0,0
0,118,78,18,55,105,2
0,95,76,12,11,3,0
0,46,62,20,0,138,2
0,81,62,18,3,121,1
0,146,58,6,1,36,0
0,83,87,28,55,0,0
0,93,65,19,10,87,0
0,70,75,21,55,0,5
0,90,59,6,9,16,0
0,47,72,23,6,86,1
0,71,78,34,55,82,0
0,72,57,40,3,82,3
0,69,64,55,3,111,2
0,95,72,42,55,42,1
0,58,74,22,55,66,4
0,75,67,13,28,91,0
0,19,69,3,55,64,0
0,34,72,31,55,116,4
0,73,87,29,55,103,0
0,27,69,15,55,143,0
0,75,77,20,0,85,0
0,58,66,35,1,110,2
0,104,90,11,55,0,0
0,68,78,18,55,69,0
0,109,61,35,12,160,1
0,52,66,29,55,140,0
1,0,0,0,0,0,0
0,79,76,15,9,53,0
0,126,68,17,68,11,0
0,76,56,54,55,111,3
0,91,74,36,55,99,5
0,4,56,2,55,100,2
0,169,85,25,55,7,1
0,70,75,18,55,167,1
0,89,71,21,3,112,0
0,114,66,48,9,10,1
0,142,83,14,55,82,3
0,131,70,23,55,154,0
0,76,80,41,55,46,0
0,79,69,22,55,99,1
0,56,65,47,2,69,0
0,51,62,16,10,190,0
0,68,59,23,30,173,0
0,60,72,48,55,145,3
0,32,55,16,2,113,7
0,82,87,20,55,54,0
0,146,72,39,45,123,1
0,63,66,30,14,75,4
0,77,68,17,61,199,0
0,57,67,22,12,64,1
0,73,84,51,55,1,1
0,83,75,13,55,111,1
0,61,60,18,30,143,0
0,70,65,33,14,48,2
0,34,72,8,32,8,2
1,0,0,0,0,0,0
0,59,64,19,55,175,2
0,48,72,24,25,0,2
0,108,82,18,55,83,0
0,77,86,22,46,101,2
0,125,66,13,11,14,2
1,0,0,0,0,0,0
0,66,74,37,55,108,2
0,125,63,17,7,66,1
0,60,70,34,81,100,1
0,56,84,18,55,100,3
0,155,60,16,2,4,0
0,71,56,24,3,140,2
0,69,65,27,3,79,0
0,54,69,16,25,124,1
0,88,33,20,1,117,2
0,7,57,6,55,190,0
0,97,80,18,55,34,0
0,52,61,36,40,98,7
0,133,76,19,79,75,1
0,18,61,21,55,111,2
0,71,77,22,6,85,0
0,43,61,47,55,135,0
0,18,68,8,55,37,9
